/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_36_133.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_36_133.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_36_133.jpg, 0, 0, 0, 7.813099E-05
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_36_235.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_36_235.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_36_235.jpg, 0, 0, 0, 7.751224E-05
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_36_336.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_36_336.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_36_336.jpg, 0, 0, 0, 7.974105E-05
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_36_438.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_36_438.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_36_438.jpg, 0, 0, 0, 7.779769E-05
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_36_540.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_36_540.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_36_540.jpg, 0, 0, 0, 7.867254E-05
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_36_646.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_36_646.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_36_646.jpg, 0, 0, 0, 7.85813E-05
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_36_753.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_36_753.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_36_753.jpg, 0, 0, 0, 7.814608E-05
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_36_866.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_36_866.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_36_866.jpg, 0, 0, 0, 7.947123E-05
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_36_971.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_36_971.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_36_971.jpg, 0, 0, 0, 7.807421E-05
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_37_071.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_37_071.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_37_071.jpg, 0, 0, 0, 7.781405E-05
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_37_186.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_37_186.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_37_186.jpg, 0, 0, 0, 7.85938E-05
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_37_286.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_37_286.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_37_286.jpg, 0, 0.2595391, 0, 0.2470817
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_37_389.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_37_389.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_37_389.jpg, 0, 0.6079291, 0, 0.8890352
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_37_491.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_37_491.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_37_491.jpg, 0, 0.9041941, 0, 1.837916
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_37_597.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_37_597.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_37_597.jpg, 0, 1, 0, 3.005941
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_37_699.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_37_699.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_37_699.jpg, -0.04660213, 1, 0, 4.177683
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_37_814.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_37_814.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_37_814.jpg, -0.2538511, 1, 0, 5.557693
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_37_915.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_37_915.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_37_915.jpg, 0, 1, 0, 6.706336
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_38_015.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_38_015.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_38_015.jpg, 0, 1, 0, 7.844981
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_38_121.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_38_121.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_38_121.jpg, -0.08979607, 1, 0, 8.971895
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_38_229.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_38_229.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_38_229.jpg, -0.4498529, 1, 0, 10.24679
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_38_335.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_38_335.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_38_335.jpg, -0.2795702, 1, 0, 11.32772
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_38_437.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_38_437.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_38_437.jpg, 0, 1, 0, 12.51645
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_38_564.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_38_564.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_38_564.jpg, 0, 1, 0, 13.7893
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_38_666.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_38_666.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_38_666.jpg, 0, 1, 0, 14.78059
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_38_781.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_38_781.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_38_781.jpg, -0.2906789, 1, 0, 16.06468
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_38_884.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_38_884.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_38_884.jpg, -0.4504799, 1, 0, 16.90276
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_38_990.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_38_990.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_38_990.jpg, -0.08707487, 1, 0, 18.13066
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_39_090.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_39_090.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_39_090.jpg, 0, 1, 0, 19.29319
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_39_199.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_39_199.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_39_199.jpg, 0, 1, 0, 20.18923
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_39_314.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_39_314.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_39_314.jpg, -0.16008, 1, 0, 21.41027
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_39_417.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_39_417.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_39_417.jpg, -0.4432651, 1, 0, 22.34885
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_39_522.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_39_522.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_39_522.jpg, -0.2912432, 1, 0, 23.22794
/Users/macbook/Desktop/Data/IMG/center_2020_05_24_13_56_39_625.jpg, /Users/macbook/Desktop/Data/IMG/left_2020_05_24_13_56_39_625.jpg, /Users/macbook/Desktop/Data/IMG/right_2020_05_24_13_56_39_625.jpg, 0, 1, 0, 24.20642
